Základný číselník,Kód číselnika,Názov číselníka,Ang. názov číselníka,URI číselníka,Hlavný gestor,Vedľajší gestor,Zdrojový číselnik,Dátum platnosti,Začiatok účinnosti,Koniec účinnosti,Poznámka,Kód položky,Názov položky,Ang. názov položky,Skrátený názov položky,Ang. skrátený nazov položky,Skratka názvu položky,Ang. skratka názvu položky,URI polozky,Doplňujúci obsah,Merná jednotka,Poznámka pre položku,Zahŕňa,Tiež zahŕňa,Vylučuje,Začiatok účinnosti položky,Koniec účinnosti položky,Logické poradie položky,Legislatívna uznateľnosť
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410354,Malé Teriakovce,Malé Teriakovce,,,,,,SK0329515736;Veľké Teriakovce;SK0329;Rimavská Sobota,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410366,Veľké Teriakovce,Veľké Teriakovce,,,,,,SK0329515736;Veľké Teriakovce;SK0329;Rimavská Sobota,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410378,Vrbovce nad Rimavou,Vrbovce nad Rimavou,,,,,,SK0329515736;Veľké Teriakovce;SK0329;Rimavská Sobota,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410380,Veľké Trakany,Veľké Trakany,,,,,,SK042B543896;Veľké Trakany;SK042B;Trebišov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410391,Dolné Turovce,Dolné Turovce,,,,,,SK0232502928;Veľké Turovce;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410408,Stredné Turovce,Stredné Turovce,,,,,,SK0232502928;Veľké Turovce;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410410,Veľké Úľany,Veľké Úľany,,,,,,SK0212504131;Veľké Úľany;SK0212;Galanta,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410421,Veľké Zalužice,Veľké Zalužice,,,,,,SK0427523241;Zalužice;SK0427;Michalovce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410433,Malý Biel,Malý Biel,,,,,,SK0108508292;Veľký Biel;SK0108;Senec,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410445,Veľký Biel,Veľký Biel,,,,,,SK0108508292;Veľký Biel;SK0108;Senec,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410457,Dolný Ďur,Dolný Ďur,,,,,,SK0232502936;Veľký Ďur;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410469,Horný Ďur,Horný Ďur,,,,,,SK0232502936;Veľký Ďur;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410471,Rohožnica,Rohožnica,,,,,,SK0232502936;Veľký Ďur;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410482,Klíž,Klíž,,,,,,SK0225505731;Veľký Klíž;SK0225;Partizánske,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410494,Klížske Hradište,Klížske Hradište,,,,,,SK0225505731;Veľký Klíž;SK0225;Partizánske,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410501,Veľký Šariš,Veľký Šariš,,,,,,SK0417525405;Veľký Šariš;SK0417;Prešov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410512,Ťapkové,Ťapkové,,,,,,SK0214507725;Veselé;SK0214;Piešťany,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410524,Veselé,Veselé,,,,,,SK0214507725;Veselé;SK0214;Piešťany,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410536,Vieska,Vieska,,,,,,SK0217556653;Radošovce;SK0216;Skalica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410550,Vígľaš,Vígľaš,,,,,,SK0324518921;Vígľaš;SK0324;Detva,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410561,Kalinka,Kalinka,,,,,,SK0324518930;Vígľašská Huta-Kalinka;SK0324;Detva,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410573,Vígľašská Huta,Vígľašská Huta,,,,,,SK0324518930;Vígľašská Huta-Kalinka;SK0324;Detva,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410603,Višňové,Višňové,,,,,,SK0311518018;Štiavnik;SK0311;Bytča,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410615,Víťaz,Víťaz,,,,,,SK0417525413;Víťaz;SK0417;Prešov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410627,Driečna,Driečna,,,,,,SK041B528005;Vladiča;SK041B;Stropkov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410639,Nižná Vladiča,Nižná Vladiča,,,,,,SK041B528005;Vladiča;SK041B;Stropkov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410641,Suchá,Suchá,,,,,,SK041B528005;Vladiča;SK041B;Stropkov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410652,Vlachy,Vlachy,,,,,,SK0315511153;Vlachy;SK0315;Liptovský Mikuláš,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410664,Vlašky,Vlašky,,,,,,SK0315511153;Vlachy;SK0315;Liptovský Mikuláš,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410688,Voderady,Voderady,,,,,,SK0214506991;Drahovce;SK0214;Piešťany,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410690,Bátorove Kosihy,Bátorove Kosihy,,,,,,SK0231501395;Bátorove Kosihy;SK0231;Komárno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410706,Voľa,Voľa,,,,,,SK0427523275;Voľa;SK0427;Michalovce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410718,Volkovce,Volkovce,,,,,,SK0237500925;Volkovce;SK0237;Zlaté Moravce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410720,Závada,Závada,,,,,,SK0237500925;Volkovce;SK0237;Zlaté Moravce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410731,Vráble,Vráble,,,,,,SK0233500933;Vráble;SK0233;Nitra,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410743,Nekyje na Ostrove,Nekyje na Ostrove,,,,,,SK0211502006;Vrakúň;SK0211;Dunajská Streda,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410755,Vrakúň,Vrakúň,,,,,,SK0211502006;Vrakúň;SK0211;Dunajská Streda,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410767,Vranie,Vranie,,,,,,SK031B517402;Žilina;SK031B;Žilina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410779,Vranov,Vranov,,,,,,SK041D544051;Vranov nad Topľou;SK041D;Vranov nad Topľou,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410781,Vrbová nad Váhom,Vrbová nad Váhom,,,,,,SK0231501409;Vrbová nad Váhom;SK0231;Komárno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410792,Vydrná,Vydrná,,,,,,SK0228557498;Vydrná;SK0228;Púchov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410811,Vysoká nad Kysucou,Vysoká nad Kysucou,,,,,,SK0312509515;Vysoká nad Kysucou;SK0312;Čadca,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410822,Vysoká nad Uhom,Vysoká nad Uhom,,,,,,SK0427523291;Vysoká nad Uhom;SK0427;Michalovce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410834,Vyškovce nad Ipľom,Vyškovce nad Ipľom,,,,,,SK0232502944;Vyškovce nad Ipľom;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410846,Vyšná Pokoradz,Vyšná Pokoradz,,,,,,SK0329514462;Rimavská Sobota;SK0329;Rimavská Sobota,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410858,Vyšná Šebastová,Vyšná Šebastová,,,,,,SK0417525430;Vyšná Šebastová;SK0417;Prešov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410860,Vyšná Šuňava,Vyšná Šuňava,,,,,,SK0416524107;Šuňava;SK0416;Poprad,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410871,Vyšné Nemecké,Vyšné Nemecké,,,,,,SK0429523313;Vyšné Nemecké;SK0429;Sobrance,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410883,Vyšné Raslavice,Vyšné Raslavice,,,,,,SK0411519936;Raslavice;SK0411;Bardejov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410895,Vyšné Ružbachy,Vyšné Ružbachy,,,,,,SK041A527092;Vyšné Ružbachy;SK041A;Stará Ľubovňa,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410925,Záblatie,Záblatie,,,,,,SK0229505820;Trenčín;SK0229;Trenčín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410937,Dvorníky,Dvorníky,,,,,,SK0426559873;Dvorníky-Včeláre;SK0426;Košice-okolie,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410949,Včeláre,Včeláre,,,,,,SK0426559873;Dvorníky-Včeláre;SK0426;Košice-okolie,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410962,Zádubnie,Zádubnie,,,,,,SK031B517402;Žilina;SK031B;Žilina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410974,Záhorce,Záhorce,,,,,,SK032A516546;Záhorce;SK032A;Veľký Krtíš,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,410998,Zaježová,Zaježová,,,,,,SK032B518689;Pliešovce;SK032B;Zvolen,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411001,Zákopčie Stred,Zákopčie Stred,,,,,,SK0312509523;Zákopčie;SK0312;Čadca,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411012,Zástranie,Zástranie,,,,,,SK031B517402;Žilina;SK031B;Žilina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411024,Záturčie,Záturčie,,,,,,SK0316512036;Martin;SK0316;Martin,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411036,Závada,Závada,,,,,,SK0236505773;Závada;SK0236;Topoľčany,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411048,Trenčianska Závada,Trenčianska Závada,,,,,,SK0229506281;Nemšová;SK0229;Trenčín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411050,Závada,Závada,,,,,,SK0414543292;Levoča;SK0414;Levoča,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411061,Závada pod Čiernym vrchom,Závada pod Čiernym vrchom,,,,,,SK0221543136;Kšinná;SK0221;Bánovce nad Bebravou,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411073,Orechové,Orechové,,,,,,SK0229505820;Trenčín;SK0229;Trenčín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411085,Istebník,Istebník,,,,,,SK0229505820;Trenčín;SK0229;Trenčín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411097,Zázrivá-Stred,Zázrivá-Stred,,,,,,SK0313510211;Zázrivá;SK0313;Dolný Kubín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411103,Zbehy,Zbehy,,,,,,SK0233500950;Zbehy;SK0233;Nitra,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411115,Zbora,Zbora,,,,,,SK0228512940;Dohňany;SK0228;Púchov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411127,Zbudský Rokytov,Zbudský Rokytov,,,,,,SK0412520250;Rokytov pri Humennom;SK0412;Humenné,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411139,Zemianská Dedina,Zemianská Dedina,,,,,,SK031A509876;Nižná;SK031A;Tvrdošín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411141,Zemianske Kostoľany,Zemianske Kostoľany,,,,,,SK0227514454;Zemianske Kostoľany;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411152,Zemianske Lieskové,Zemianske Lieskové,,,,,,SK0229545686;Melčice-Lieskové;SK0229;Trenčín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411164,Zemiansky Kvašov,Zemiansky Kvašov,,,,,,SK0226512842;Považská Bystrica;SK0226;Považská Bystrica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411176,Zemné,Zemné,,,,,,SK0234503649;Zemné;SK0234;Nové Zámky,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411188,Úpor,Úpor,,,,,,SK042B544001;Zemplínska Nová Ves;SK042B;Trebišov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411190,Zemplínsky Klečenov,Zemplínsky Klečenov,,,,,,SK042B544001;Zemplínska Nová Ves;SK042B;Trebišov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411206,Zlatá Baňa,Zlatá Baňa,,,,,,SK0417525472;Zlatá Baňa;SK0417;Prešov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411231,Prílepy,Prílepy,,,,,,SK0237500968;Zlaté Moravce;SK0237;Zlaté Moravce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411243,Zlaté Moravce,Zlaté Moravce,,,,,,SK0237500968;Zlaté Moravce;SK0237;Zlaté Moravce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411255,Zlatná na Ostrove,Zlatná na Ostrove,,,,,,SK0231501425;Zlatná na Ostrove;SK0231;Komárno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411267,Zlatovce,Zlatovce,,,,,,SK0229505820;Trenčín;SK0229;Trenčín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411279,Zliechov,Zliechov,,,,,,SK0222513865;Zliechov;SK0222;Ilava,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411281,Zolná,Zolná,,,,,,SK032B518158;Zvolen;SK032B;Zvolen,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411292,Zvolen,Zvolen,,,,,,SK032B518158;Zvolen;SK032B;Zvolen,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411309,Môťová,Môťová,,,,,,SK032B518158;Zvolen;SK032B;Zvolen,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411311,Slatinka,Slatinka,,,,,,SK032B518972;Zvolenská Slatina;SK032B;Zvolen,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411322,Žarnovica,Žarnovica,,,,,,SK032C517381;Žarnovica;SK032C;Žarnovica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411334,Žarnovická Huta,Žarnovická Huta,,,,,,SK032C517381;Žarnovica;SK032C;Žarnovica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411346,Žehňa,Žehňa,,,,,,SK0417525499;Žehňa;SK0417;Prešov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411358,Žehra,Žehra,,,,,,SK042A526657;Žehra;SK042A;Spišská Nová Ves,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411360,Mikula,Mikula,,,,,,SK0232502987;Želiezovce;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,411371,Želiezovce,Želiezovce,,,,,,SK0232502987;Želiezovce;SK0232;Levice,,,,,,2015-07-01,,,ano
